ID,filename,NAME,(C2H6+C2H2)/C2H4_Select,C2H6/C2H4_Select,C2H2/C2H4_Select,C2H6-uptake_mmol/g,C2H2-uptake_mmol/g,C2H4-uptake_mmol/g,VOL_A3,DEN_g1cm-3,GCD_A,PLD_A,LCD_A,Sa_A2,Sa_m2cm-3,Sa_m2g-1,Va_A3,Va_m3m-3,Va_cm3g-1,All_Metals,Has_OMS,Open_Metal_Sites
8603,XUVHEB_clean,XUVHEB_clean,2.978087612,2.749307298,0.228780314,2.804833281,0.233400842,1.020196354,6616.02002,1.07724,6.21978,5.41115,6.21978,771.58698,1166.23999,1082.62,3771.80005,0.5701,0.52922,Zn,Yes,Zn
8605,XUWFUR_clean,XUWFUR_clean,2.437360293,2.266422233,0.17093806,2.980704491,0.224810644,1.315158512,12939.4003,0.99748,8.57387,5.22151,8.55217,1591.89001,1230.27002,1233.38,7440.54004,0.57503,0.57648,Cu,Yes,Cu
8614,YABHER_clean,YABHER_clean,2.301425269,1.99825325,0.303172019,4.995402127,0.757895002,2.499884401,12698.0996,0.69216,14.37293,4.52414,12.51371,2192.54004,1726.68005,2494.62988,9148.32031,0.72045,1.04088,Cu,Yes,Cu
8622,YAGJOI_clean,YAGJOI_clean,4.369132612,2.375492816,1.993639797,2.056671039,1.72606762,0.865787101,1453.16003,1.07586,5.63288,5.50957,5.62983,193.172,1329.31995,1235.58997,811.79401,0.55864,0.51925,Mn,No, 
8631,YAPLIM_clean,YAPLIM_clean,2.510198898,2.106553109,0.403645789,3.457491707,0.662505,1.64130289,20795.8007,0.96421,8.749,6.77808,8.749,3446.18994,1657.16003,1718.68005,13506.2002,0.64947,0.67358,Zn,Yes,Zn
8632,YAPLOS_clean,YAPLOS_clean,2.681363429,2.047480661,0.633882768,2.491988194,0.771498557,1.217099747,22932,0.83806,9.23645,7.54223,9.2342,3602.21997,1570.82996,1874.35999,15195.2002,0.66262,0.79066,Mn,Yes,Mn
8633,YAPLUY_clean,YAPLUY_clean,3.987253387,1.897250387,2.090003001,1.946864413,2.144657603,1.02615049,20158.6992,0.98739,7.79113,6.77532,7.7776,3204.82007,1589.79004,1610.09998,12703,0.63015,0.6382,Cu,Yes,Cu
8634,YAPMAF_clean,YAPMAF_clean,2.708319398,2.216063705,0.492255693,3.132135291,0.695743279,1.413377821,19395.6992,1.00629,8.17522,6.25474,8.17454,3090.27002,1593.28003,1583.31995,11924.7998,0.61482,0.61098,Ni,Yes,Ni
8635,YAPXIX_clean,YAPXIX_clean,3.985137721,3.864119571,0.12101815,1.19809717,0.03752252,0.310056961,2970.07007,1.52841,5.17779,4.8964,5.17779,47.4302,159.694,104.483,1329.67004,0.44769,0.29291,Zn,Yes,Zn
8638,YAQCEY_clean,YAQCEY_clean,2.530655287,2.238334057,0.29232123,2.576888251,0.336535621,1.151252755,9189.0498,1.09172,6.56305,4.53526,6.55784,1186.44995,1291.16003,1182.68005,5113.60986,0.55649,0.50973,Mn,Yes,Mn
8647,YARGAB_clean,YARGAB_clean,2.669206707,2.270934331,0.398272376,3.736316903,0.655268534,1.645277387,3472.09009,0.96117,10.70302,9.67182,10.70302,451.07999,1299.16003,1351.64001,2163.28003,0.62305,0.64822,Zn,Yes,Zn
8657,YARYUL_clean,YARYUL_clean,3.778575968,1.545563658,2.23301231,0.331575929,0.479057027,0.214533984,2143.6001,1.01911,6.79463,6.1943,6.7496,538.18298,2510.6499,2463.57007,1644.95996,0.76738,0.75299,Cd,Yes,Cd
8658,YARZEZ02_clean,YARZEZ02_clean,2.122492145,1.573329179,0.549162965,0.565816558,0.197495542,0.359630118,4838.02979,0.76201,7.33631,5.31685,7.30456,1244.43994,2572.19995,3375.52002,3688.8999,0.76248,1.00061,Cd,No, 
8659,YARZEZ03_clean,YARZEZ03_clean,2.684108235,1.599436526,1.084671709,0.747818313,0.507139455,0.467551104,5088.75977,0.81067,7.77175,4.5942,7.74179,1087.89001,2137.83008,2637.11011,3708.07007,0.72868,0.89886,Cd,No, 
8660,YARZEZ_clean,YARZEZ_clean,2.50560284,1.614081363,0.891521477,0.953245432,0.52651545,0.590580781,2150.42993,0.95918,5.63038,4.40455,5.63038,343.86401,1599.05005,1667.08997,1450.60999,0.67457,0.70328,Cd,No, 
8661,YASLOW_clean,YASLOW_clean,2.303776915,1.75461933,0.549157585,2.372286699,0.742474001,1.352023574,21301.1992,0.82708,11.27088,6.03691,11.27088,4543.99023,2133.21997,2579.19995,14848.5996,0.69708,0.84282,Zn,No, 
8665,YATDUV_clean,YATDUV_clean,2.817720475,1.970330137,0.847390338,2.819848361,1.212747148,1.431155271,8094.81006,0.8901,9.16363,5.74685,9.15943,1707.96997,2109.95996,2370.46997,5894.97021,0.72824,0.81815,Zn,Yes,Zn
8667,YAVTUN_clean,YAVTUN_clean,5.808491414,1.857682633,3.950808781,1.584219576,3.369223838,0.852793447,3099.68994,0.96525,9.91839,8.86286,9.91839,517.74799,1670.31995,1730.46997,2116.62012,0.68285,0.70744,Nd,Yes,Nd
8668,YAVVEZ_clean,YAVVEZ_clean,4.594046043,2.067981961,2.526064082,2.024356913,2.472775577,0.978904531,3035.34009,1.05385,9.82749,8.59259,9.81107,461.91199,1521.78003,1444.02002,1959.37,0.64552,0.61253,Sm,Yes,Sm
8672,YAVWUQ_clean,YAVWUQ_clean,2.863641162,2.006297612,0.85734355,3.601509735,1.539019498,1.795102438,28532.0996,0.74778,15.48597,6.62234,15.4779,5776.02979,2024.40002,2707.19995,21184.8007,0.74249,0.99292,Cu,Yes,Cu
8673,YAVZAX_clean,YAVZAX_clean,2.524545731,2.314960784,0.209584947,1.921038664,0.173921212,0.829836374,1325.87,1.50963,5.41112,4.55984,5.40803,140.69099,1061.12,702.90002,757.65302,0.57144,0.37853,Cu,No, 
8674,YAVZUT_clean,YAVZUT_clean,2.51792278,1.883379105,0.634543675,4.152172358,1.398940182,2.204639707,11846.7998,0.85443,9.86186,4.91496,9.86186,2057.93994,1737.14001,2033.08997,7796.58984,0.65812,0.77024,Zn,Yes,Zn
8675,YAWBAC_clean,YAWBAC_clean,2.712709613,2.133438947,0.579270667,4.227889282,1.147955158,1.981724993,11823.5996,0.856,10.4496,5.49019,10.4496,2023.34998,1711.27002,1999.16003,7814,0.66088,0.77206,Zn,Yes,Zn
8677,YAWFOS_clean,YAWFOS_clean,2.308894007,1.755838204,0.553055803,0.549203702,0.172988772,0.312787192,5415.00977,1.38834,6.58573,4.52277,6.51086,713.28302,1317.22998,948.77899,3348.59009,0.61839,0.44541,Cd,Yes,Cd
8678,YAWKOX_clean,YAWKOX_clean,7.294489627,2.065324454,5.229165173,1.34786313,3.412635201,0.652615683,3541.08008,1.26071,7.42586,6.54227,7.42586,491.08701,1386.82996,1100.04004,2147.94995,0.60658,0.48114,Pr,Yes,Pr
8680,YAXBOP_SL,YAXBOP_SL,2.244256606,2.076572854,0.167683752,2.63334292,0.212643067,1.268119688,1392.93005,1.12998,5.80792,5.38349,5.79441,171.539,1231.5,1089.83997,814.65503,0.58485,0.51758,Fe,No, 
8685,YAYRAT_clean,YAYRAT_clean,3.048958914,2.39293563,0.656023284,4.888770781,1.34025647,2.043001374,11973.5,0.86342,6.10819,5.25433,6.10592,2808.71997,2345.77002,2716.83008,8227.83984,0.68717,0.79587,Ga,No, 
8694,YEBLAT_clean,YEBLAT_clean,2.505370442,2.012294782,0.49307566,0.795370924,0.194890951,0.395255671,1484.47998,1.60609,6.81519,6.14414,6.81519,174.804,1177.54004,733.172,817.14697,0.55046,0.34273,La,No, 
8695,YEDKOI_clean,YEDKOI_clean,2.94800782,2.292411214,0.655596606,2.105834493,0.60223835,0.918611146,1998.22998,1.08403,5.69455,4.8418,5.69455,153.405,767.70398,708.19702,1179.04004,0.59004,0.5443,Cr,Yes,Cr
8696,YEDKUO_clean,YEDKUO_clean,2.41685189,1.930597251,0.486254639,4.392412041,1.106305694,2.275157098,3485.42993,0.82749,6.88443,4.8384,6.1725,835.63501,2397.51001,2897.34009,2274.76001,0.65265,0.78871,Cr,Yes,Cr
8698,YEFNEC_clean,YEFNEC_clean,2.164782848,1.748319011,0.416463837,0.890365577,0.212092337,0.509269516,2069.26001,1.03009,7.0118,5.67657,7.0118,514.63397,2487.04004,2414.37988,1536.35999,0.74247,0.72078,Cd,No, 
8699,YEFNOM_clean,YEFNOM_clean,2.168034987,1.758847574,0.409187413,0.909270324,0.211537359,0.516969371,2056.62012,1.03643,6.99053,5.65806,6.99053,510.61801,2482.80005,2395.54004,1524.65002,0.74134,0.71529,Cd,No, 
8700,YEFPEE_clean,YEFPEE_clean,2.263488479,1.944859781,0.318628698,1.815465715,0.297429914,0.933468692,1835.12,1.16153,6.60032,5.32777,6.60032,434.87201,2369.71997,2040.18005,1316.81006,0.71756,0.61777,Cd,No, 
8701,YEGCUJ_clean,YEGCUJ_clean,4.253244117,2.145294934,2.107949183,1.571992798,1.544627213,0.732763022,4314.18994,1.36986,7.31661,4.83808,7.31661,397.715,921.87701,672.97198,2442.05005,0.56605,0.41322,Pd,Yes,Pd
8710,YEKXET_clean,YEKXET_clean,2.999971221,2.217515419,0.782455802,3.749744811,1.323106734,1.690966737,5195.29004,0.98519,6.4533,5.02363,5.80415,1098.57996,2114.57007,2146.36011,3378.08008,0.65022,0.66,Zn,Yes,Zn
8711,YEKXOD_clean,YEKXOD_clean,2.69851158,2.427704409,0.270807171,3.971537575,0.443019689,1.635923039,4333.10986,0.97729,7.62702,5.92083,7.62702,792.14398,1828.12,1870.59998,2683.66992,0.61934,0.63373,Cu,Yes,Cu
8712,YEKXUJ_clean,YEKXUJ_clean,2.634994838,2.310158816,0.324836022,4.329847879,0.608828515,1.874264163,4510.22021,0.94188,7.55002,6.86281,7.54969,842.25702,1867.43994,1982.67004,2845.44995,0.63089,0.66982,Cu,Yes,Cu
8714,YEMJAC_clean,YEMJAC_clean,3.676727607,2.568798583,1.107929024,2.3855934,1.028912187,0.928680597,1541.68994,1.59244,6.87778,6.50668,6.87778,211.94299,1374.75,863.29401,877.57501,0.56923,0.35746,Dy,No, 
8717,YEMMAF_clean,YEMMAF_clean,6.222024397,1.755433212,4.466591186,0.726192597,1.847752128,0.41368284,4214.56006,1.3312,9.71746,9.09929,9.71746,535.35999,1270.26001,954.22601,2440.36011,0.57903,0.43497,Ni,Yes,Ni
8718,YENLUA_ion_b,YENLUA_ion_b,6.769106607,1.791118614,4.977987993,0.666908787,1.853514282,0.372342056,20074.8007,0.79483,21.49217,18.9061,21.49217,2145.87012,1068.93994,1344.85999,14213.5,0.70803,0.89079,"Cu,Na,Mn",Yes,"Cu,Na"
8721,YEQRER_clean,YEQRER_clean,31.83105045,1.35620997,30.47484048,0.131373191,2.952033329,0.096867885,2320.93994,1.15967,5.87384,4.7032,5.72081,584.40698,2517.97998,2171.29004,1689.87,0.7281,0.62785,"Yb,Pt,K",Yes,"Yb,Pt,K"
8723,YEVQOG_clean,YEVQOG_clean,2.66900275,2.459353656,0.209649094,1.522419657,0.129779587,0.619032425,10003.2002,1.60942,6.25531,4.55241,6.24369,835.112,834.84399,518.72302,5371.52979,0.53698,0.33365,Ag,Yes,Ag
8724,YEVQUM_manual,YEVQUM_manual,2.2830615,2.117114191,0.165947309,1.381233185,0.10826621,0.652413172,50747.8984,1.58621,7.24971,4.97645,7.24971,3740.79004,737.13202,464.71201,27610.4003,0.54407,0.343,Ag,Yes,Ag
8728,YEYVOO_manual,YEYVOO_manual,2.264288982,2.091972612,0.17231637,1.357062519,0.11178162,0.648699945,51150.3007,1.57373,7.36871,5.079,7.35276,3952.86011,772.79199,491.05701,28215.5,0.55162,0.35052,Ag,Yes,Ag
8738,YICDAR_clean,YICDAR_clean,11.1666877,1.802449789,9.364237914,1.14893034,5.969019009,0.637427099,5918.7998,0.89575,5.59824,4.74384,5.59824,1220.63,2062.30005,2302.31006,3775.07007,0.63781,0.71204,Mg,Yes,Mg
8740,YICREI_clean,YICREI_clean,3.323108064,2.89492798,0.428180084,1.810304991,0.267756762,0.625336797,1338.66003,1.84239,5.84848,5.57464,5.83375,166.028,1240.26001,673.17603,747.45398,0.55836,0.30306,Pb,Yes,Pb
8747,YILJAG_clean,YILJAG_clean,2.432652501,2.201125722,0.231526779,5.595345316,0.58854988,2.54203804,3449.38989,0.78771,9.10869,5.99614,8.54669,756.80103,2194.01001,2785.31006,2479.69995,0.71888,0.91262,Zn,Yes,Zn
8751,YINCIJ_clean,YINCIJ_clean,2.501762446,2.002669326,0.49909312,2.600323157,0.648036788,1.298428614,2732.32007,1.15159,5.57662,4.55736,5.57662,294.26501,1076.97998,935.21198,1439.95996,0.52701,0.45764,Mn,Yes,Mn
8755,YINPEQ_clean,YINPEQ_clean,3.21831992,1.631840496,1.586479424,1.05716182,1.027775373,0.647834039,6215.22021,0.66682,9.47139,8.23796,9.47139,1399.51001,2251.73999,3376.83008,4950.97998,0.79659,1.19461,Cd,No, 
8756,YINXIE_clean,YINXIE_clean,4.928735071,2.534981504,2.393753567,1.095804916,1.034755844,0.432273338,1520.21997,1.27739,6.16574,4.96395,6.13262,123.269,810.86298,634.77899,766.01099,0.50388,0.39446,Cu,Yes,Cu
8757,YIPDOR_clean,YIPDOR_clean,2.221036167,1.72324491,0.497791258,2.71269071,0.783611031,1.57417596,5158.62988,0.44826,10.31977,7.54281,10.31977,1235.14001,2394.31006,5341.33984,4096.35986,0.79408,1.77147,Cu,Yes,Cu
8765,YIVZIO_clean,YIVZIO_clean,5.581897096,2.197318732,3.384578364,1.719001067,2.647815146,0.782317577,4401.58984,1.1331,7.47444,4.87179,7.47444,650.34698,1477.53003,1303.96997,2588.92993,0.58818,0.51909,"Pr,Si",Yes,Pr
8768,YIWLEV_clean,YIWLEV_clean,2.205628033,1.731709394,0.473918639,0.696208941,0.190532196,0.402035667,702.68597,1.2226,6.84017,5.52979,6.84017,124.41,1770.47998,1448.14001,486.87,0.69287,0.56672,Cd,No, 
8769,YIWLIZ_clean,YIWLIZ_clean,2.187160848,1.758997376,0.428163472,0.807853791,0.19664241,0.459269469,2044.60999,1.26054,6.76345,5.40521,6.76332,360.94901,1765.37,1400.48999,1409.83997,0.68954,0.54702,Cd,No, 
8772,YIWMOG_clean,YIWMOG_clean,2.245962302,1.738603304,0.507358999,0.857057518,0.250106418,0.492957488,2708.09009,1.26894,6.74773,5.04258,6.74039,452.87601,1672.31006,1317.88,1848.81006,0.6827,0.53801,Cd,Yes,Cd
8774,YIWNAT_clean,YIWNAT_clean,2.200197194,1.731390736,0.468806458,0.913249884,0.247279505,0.52746608,2662.27002,1.29078,6.30784,4.54282,6.29619,443.15701,1664.57996,1289.58997,1807.55005,0.67895,0.526,Cd,No, 
8775,YIWNIB_clean,YIWNIB_clean,2.113041803,1.665190113,0.44785169,0.691751152,0.186045978,0.415418724,1402.19995,1.22536,6.81948,5.37501,6.81948,255.597,1822.82996,1487.58997,970.88397,0.6924,0.56506,Cd,No, 
8776,YIWNOH_clean,YIWNOH_clean,2.105562662,1.676314181,0.429248481,0.757900954,0.194073305,0.452123452,1370.09998,1.25407,6.80447,5.22872,6.7523,247.30299,1805,1439.31006,941.95697,0.68751,0.54822,Cd,No, 
8777,YIWPAV_clean,YIWPAV_clean,2.106391061,1.664443021,0.441948041,0.713224739,0.189377631,0.428506552,1383.71997,1.24173,6.84936,5.28466,6.84936,249.61501,1803.94995,1452.77002,953.32703,0.68896,0.55484,Cd,No, 
8778,YIWPEZ_SL_part,YIWPEZ_SL_part,2.117952161,1.657871602,0.460080559,0.71078306,0.197251384,0.428732273,1370.09998,1.25407,6.79157,5.15498,6.75926,238.464,1740.48999,1387.87,939.39502,0.68564,0.54673,Cd,No, 
8779,YIWPID_clean,YIWPID_clean,2.207380922,1.694575207,0.512805715,0.780376085,0.236154356,0.460514282,2696.66992,1.27431,5.93872,4.77854,5.93164,456.33899,1692.22998,1327.95996,1838.67004,0.68183,0.53506,Cd,Yes,Cd
8781,YIXYUB_clean,YIXYUB_clean,2.290705349,2.189666993,0.101038356,1.885619666,0.087008623,0.86114449,2562.43994,1.64643,7.99703,7.36677,7.98615,227.66299,888.46503,539.63,1201.82996,0.46902,0.28487,Cd,No, 
8783,YIXZEM_clean,YIXZEM_clean,2.354595772,2.219852899,0.134742873,1.826565277,0.110870704,0.822831674,2717.3501,1.55257,8.10881,7.62421,8.10881,235.808,867.78699,558.93402,1323.38,0.48701,0.31368,Cd,No, 
8789,YOBYAR_clean,YOBYAR_clean,3.440197349,1.936549015,1.503648334,3.586974342,2.785133737,1.852250738,10719.9003,0.65232,9.69314,7.13433,9.69314,2378.6499,2218.90991,3401.56006,8130.62988,0.75846,1.16271,"Zn,Ni",Yes,"Zn,Ni"
8790,YOBYEV_clean,YOBYEV_clean,3.886566967,1.969128766,1.917438201,3.578344668,3.48441142,1.817222281,21472.6992,0.65362,9.64125,7.09583,9.64112,4802.41992,2236.52002,3421.77002,16163.5996,0.75275,1.15167,"Zn,Co",Yes,"Zn,Co"
8791,YOCCIE_clean,YOCCIE_clean,3.597077865,2.585433668,1.011644198,2.079968486,0.81386271,0.804495011,8084.8501,1.41637,6.8059,5.18062,6.62571,746.15997,922.91199,651.604,4225.9502,0.5227,0.36904,Zn,Yes,Zn
8792,YOCDUR_clean,YOCDUR_clean,3.733271602,1.951250262,1.782021339,3.693461438,3.373133229,1.892869156,10723.4003,0.6604,9.69113,7.20147,9.69113,2411.91992,2249.20996,3405.80005,8122.5498,0.75746,1.14696,Zn,Yes,Zn
8793,YOCLEJ_clean,YOCLEJ_clean,2.426061636,2.081822157,0.344239479,2.867788991,0.47420294,1.377537933,4555.64014,0.88191,13.16813,6.65727,13.16813,865.85498,1900.62,2155.12012,3292.77002,0.72279,0.81958,Cu,Yes,Cu
8794,YOCLIN_clean,YOCLIN_clean,2.346606058,2.001618472,0.344987586,2.741069667,0.472435192,1.369426645,4584.27002,0.8764,13.22354,6.67449,13.22354,882.44702,1924.94995,2196.41992,3318.91992,0.72398,0.82608,Cu,Yes,Cu
8796,YODRAM_clean,YODRAM_clean,3.439495631,2.32925087,1.110244761,3.121166522,1.48771385,1.339987273,4743.18018,0.96633,7.27536,4.86667,7.27536,615.49799,1297.65002,1342.85999,2891.25,0.60956,0.6308,Co,Yes,Co
8797,YODWUL_clean,YODWUL_clean,3.953715496,1.776014967,2.177700529,1.956306767,2.398769358,1.101514798,30086,0.4245,23.49364,11.53361,23.49364,5653.7998,1879.20996,4426.81982,25495.8007,0.84743,1.99628,Zn,Yes,Zn
8798,YOFGOR_clean,YOFGOR_clean,3.007865682,2.694476373,0.31338931,2.228369592,0.259177336,0.827013966,2009.38,1.32576,5.41632,4.78135,5.41632,191.743,954.24402,719.771,1015.59998,0.50543,0.38124,Mn,Yes,Mn
8801,YOGKOW_clean,YOGKOW_clean,2.797056169,2.179874688,0.617181481,3.808723695,1.078352689,1.747221396,10216.4003,0.92629,10.82894,9.41793,10.82894,1401.63,1371.94995,1481.13,6578.33008,0.6439,0.69514,Zn,Yes,Zn
8805,YOLGUB_clean,YOLGUB_clean,2.988214611,1.36027906,1.627935551,0.213193466,0.255142664,0.156727742,4252.16992,0.74526,7.59854,5.9029,7.59287,1174.85999,2762.96997,3707.38989,3353.93994,0.78876,1.05837,Cu,Yes,Cu
8812,YONNAR_clean,YONNAR_clean,3.622565623,1.912594092,1.709971531,3.117060128,2.786834961,1.62975518,25014.4003,0.69142,11.86103,5.70578,11.72639,5198.45996,2078.18994,3005.67993,19205.3007,0.76777,1.11042,Zn,Yes,Zn
8822,YORNIE_clean,YORNIE_clean,4.190218576,2.15699233,2.033226246,2.618964764,2.46869116,1.214174352,2046.40002,0.89299,6.06957,5.53792,6.06957,301.276,1472.22998,1648.64001,1277.58997,0.62431,0.69912,Co,Yes,Co
8826,YOTXOW_clean,YOTXOW_clean,3.715815218,2.386413745,1.329401473,0.826776311,0.460572961,0.34645137,2632.84009,1.36514,6.29142,5.79696,6.29077,143.29201,544.25,398.67599,1215.73999,0.46176,0.33825,Al,Yes,Al
8829,YOYBUL_clean,YOYBUL_clean,2.701790523,2.35054292,0.351247603,4.870732592,0.727845951,2.072173433,2374.78003,0.86141,7.16525,4.74264,7.03966,417.42999,1757.76001,2040.56006,1464.05005,0.6165,0.71569,Zn,No, 
8830,YOYNUX_clean,YOYNUX_clean,2.461011373,2.314901811,0.146109562,2.450279049,0.154654162,1.058480769,3413.01001,1.14575,6.53052,5.58315,6.53052,258.45999,757.27802,660.94397,1711.28003,0.5014,0.43762,Ni,No, 
8831,YOYPAF_clean,YOYPAF_clean,2.726037123,2.568615879,0.157421244,2.518192059,0.154330949,0.980369264,3422.45996,1.14259,6.55588,5.45199,6.55588,257.05301,751.078,657.34698,1716.45996,0.50153,0.43894,Ni,No, 
8832,YOYPEJ_clean,YOYPEJ_clean,2.573913365,2.409305247,0.164608118,2.46509369,0.168419686,1.023155407,3441.42993,1.13629,6.69444,5.84937,6.69444,271.65201,789.35797,694.67798,1729.25,0.50248,0.44221,Ni,No, 
8833,YOYPIN_clean,YOYPIN_clean,2.494256707,2.337146436,0.157110271,2.439267031,0.163975136,1.043694564,3483.53003,1.12302,6.69706,5.82012,6.69706,273.58499,785.36603,699.336,1765.48999,0.50681,0.45129,Co,No, 
8834,YOYPOT_clean,YOYPOT_clean,2.729228918,2.581064985,0.148163933,2.514913973,0.144366588,0.974370652,3493.20996,1.1199,6.7589,5.79486,6.7589,279.935,801.37,715.57001,1776.26001,0.50849,0.45405,Co,No, 
8835,YOYPUZ_clean,YOYPUZ_clean,2.710518286,2.560704729,0.149813557,2.520176531,0.147442462,0.984173029,3513,1.1136,6.823,5.88003,6.823,277.50601,789.94098,709.36102,1793.03003,0.5104,0.45834,Co,No, 
8836,YOYQAG_clean,YOYQAG_clean,2.913107026,2.760248545,0.152858481,2.565814575,0.142091016,0.929559253,3499.46997,1.1179,6.86662,5.74381,6.86662,273.44699,781.396,698.98401,1780.04004,0.50866,0.45501,Co,No, 
8837,YOYQEK_clean,YOYQEK_clean,3.339199811,3.194625138,0.144574672,2.662359508,0.120486673,0.83338714,3472.92993,1.12644,6.62212,5.08469,6.62212,255.673,736.18903,653.55103,1749.52002,0.50376,0.44721,Co,No, 
8838,YOYQIO_clean,YOYQIO_clean,3.008576393,2.848772541,0.159803852,2.625832973,0.147297904,0.921741886,7192.85986,1.08038,6.67565,4.79784,6.67565,585.91602,814.58002,753.97302,3751.80005,0.5216,0.48279,Mn,No, 
8840,YOYQUA_clean,YOYQUA_clean,3.032121862,2.892756529,0.139365334,2.632969494,0.126849484,0.910193951,3581.88989,1.08477,6.73531,5.14118,6.73531,261.74899,730.75702,673.65302,1852.27002,0.51712,0.47671,Mn,No, 
8841,YOYRAH_clean,YOYRAH_clean,2.663551008,2.483128166,0.180422842,2.48868017,0.180826248,1.002235891,3640.8501,1.0672,7.09133,6.25516,7.09133,310.14301,851.84003,798.20001,1912.57996,0.52531,0.49223,Mn,No, 
8842,YOYREL_clean,YOYREL_clean,2.780276983,2.597473589,0.182803395,2.532067451,0.178200282,0.974819325,3711.75,1.04682,7.29129,6.3252,7.29129,326.78601,880.40997,841.03497,1983.63,0.53442,0.51052,Mn,No, 
8843,YOYRIP_clean,YOYRIP_clean,3.128513299,2.990827578,0.137685721,2.652345457,0.12210336,0.886826602,3599.6499,1.07942,6.79198,5.2818,6.79198,264.39099,734.49103,680.45203,1867,0.51866,0.4805,Mn,No, 
8853,YOYZET_clean,YOYZET_clean,4.00285348,2.505115634,1.497737846,1.244922753,0.744304134,0.496952211,8034.08008,1.24493,6.17589,4.55995,6.17109,637.10498,793.00403,636.98901,4080.59009,0.50791,0.40798,"Cu,Co",No, 
8854,YOZBAS_clean,YOZBAS_clean,2.437522559,2.280668411,0.156854148,5.754828025,0.395791269,2.523307639,94887.5,0.79069,16.94429,7.02537,16.9378,15481.7002,1631.58997,2063.51001,65549.2031,0.69081,0.87368,Ag,No, 
8855,YOZBOF_SL,YOZBOF_SL,2.46415976,2.115983787,0.348175973,2.710724642,0.446038006,1.28107061,11402.5,1.07865,7.83476,4.57838,7.83476,1291.03003,1132.23999,1049.68005,6554.37012,0.57482,0.53291,Zn,No, 
8859,YOZKOP_clean,YOZKOP_clean,21.28591822,2.238674404,19.04724381,0.248250545,2.112182394,0.11089176,3780.63989,1.23316,5.21744,4.85597,5.21744,227.09599,600.68298,487.10999,1838.68005,0.48634,0.39439,Cu,Yes,Cu
8860,YOZNAE_clean,YOZNAE_clean,2.373201209,2.045548044,0.327653166,2.889588313,0.462850414,1.412623048,18201.4003,0.88293,13.27907,6.70029,13.26706,3459.01001,1900.41003,2152.37988,13142,0.72203,0.81776,Cu,Yes,Cu
8861,YOZQAG_charged,YOZQAG_charged,2.891503163,1.690061391,1.201441772,1.427932585,1.015097951,0.844899832,11032,0.6982,13.27914,8.89146,13.27914,2008.68994,1820.78003,2607.82007,8287.82031,0.75125,1.07598,Zn,Yes,Zn
8862,YOZQEK_clean,YOZQEK_clean,3.099269906,1.645314118,1.453955787,1.080635771,0.95495238,0.656796024,10506.9003,0.61183,13.97996,12.00951,13.48133,1828.12,1739.92004,2843.80005,8250.01953,0.7852,1.28336,Zn,Yes,Zn
8866,YOZYOD_clean,YOZYOD_clean,3.525506006,2.51208801,1.013417996,2.648303746,1.068369685,1.05422411,4711.97998,1.19906,6.08705,4.94831,6.08705,643.58899,1365.85999,1139.10999,2701.8999,0.57341,0.47822,Zn,Yes,Zn
8867,YOZYUJ_clean,YOZYUJ_clean,3.427472269,2.096038285,1.331433984,3.20891899,2.038351982,1.530944836,8467.21973,1.04928,8.32775,7.35004,8.32775,1361.10999,1607.5,1532,5430.4502,0.64135,0.61123,Zn,Yes,Zn
8868,YUBFOR_clean,YUBFOR_clean,2.763927831,2.435027227,0.328900604,2.649561515,0.35787788,1.088103445,1342.98999,1.19814,8.69265,4.94745,8.69265,170.258,1267.75,1058.09998,813.53003,0.60576,0.50558,Zn,Yes,Zn
8873,YUDFEK_clean,YUDFEK_clean,4.753223071,2.147943779,2.605279292,1.867413236,2.265018797,0.86939577,9057.62988,1.15506,6.78829,4.53676,6.76727,1019.04999,1125.06995,974.039,5481.14014,0.60514,0.5239,Gd,Yes,Gd
8874,YUDFIO_clean,YUDFIO_clean,7.204220313,1.924547732,5.279672581,1.117900664,3.0667722,0.580864088,9637.58008,1.08555,7.42167,6.24399,7.42167,1695.60999,1759.37,1620.71997,6036.3999,0.62634,0.57698,Gd,Yes,Gd
8875,YUDFOU_clean,YUDFOU_clean,6.872472747,1.895377485,4.977095262,1.153440645,3.028834105,0.608554578,9923.70996,1.05425,7.64047,6.34458,7.63187,1730.72998,1744.03003,1654.28003,6304.14014,0.63526,0.60257,Gd,Yes,Gd
8876,YUFLIW_clean,YUFLIW_clean,16.00004389,2.230521482,13.7695224,1.255577142,7.750966633,0.562907442,4177.43018,0.83134,6.09359,4.9062,6.08114,842.78302,2017.46997,2426.78003,2802.67993,0.67091,0.80703,Mg,Yes,Mg
8878,YUGLES_clean,YUGLES_clean,2.333136248,1.991048847,0.342087401,3.653818384,0.627772259,1.835122423,3311.80005,0.718,10.89993,6.77637,10.89993,729.70398,2203.3501,3068.71997,2490.51001,0.75201,1.04737,Cu,Yes,Cu
